iter	Passed	Remaining
3227	14920	8190
3228	14924	8185
3229	14929	8180
3230	14933	8176
3231	14937	8170
3232	14941	8166
3233	14945	8161
3234	14950	8156
3235	14954	8151
3236	14959	8147
3237	14965	8143
3238	14971	8140
3239	14975	8135
3240	14980	8130
3241	14985	8125
3242	14991	8122
3243	15018	8129
3244	15025	8126
3245	15029	8121
3246	15036	8117
3247	15041	8113
3248	15047	8109
3249	15051	8104
3250	15056	8100
3251	15060	8095
3252	15065	8090
3253	15069	8086
3254	15074	8081
3255	15078	8076
3256	15083	8071
3257	15087	8066
3258	15091	8062
3259	15095	8057
3260	15099	8052
3261	15103	8047
3262	15108	8042
3263	15112	8037
3264	15115	8032
3265	15120	8027
3266	15123	8022
3267	15128	8018
3268	15132	8013
3269	15136	8008
3270	15140	8003
3271	15145	7998
3272	15149	7993
3273	15153	7988
3274	15157	7983
3275	15161	7978
3276	15165	7973
3277	15169	7969
3278	15174	7964
3279	15178	7959
3280	15182	7954
3281	15187	7950
3282	15191	7945
3283	15195	7940
3284	15199	7934
3285	15203	7930
3286	15209	7926
3287	15213	7921
3288	15218	7916
3289	15222	7912
3290	15226	7907
3291	15231	7902
3292	15235	7897
3293	15240	7893
3294	15244	7888
3295	15249	7883
3296	15253	7878
3297	15257	7873
3298	15261	7868
3299	15265	7863
3300	15269	7858
3301	15273	7854
3302	15278	7849
3303	15281	7844
3304	15286	7839
3305	15290	7834
3306	15294	7830
3307	15299	7825
3308	15303	7820
3309	15307	7815
3310	15311	7810
3311	15315	7805
3312	15319	7800
3313	15323	7795
3314	15327	7790
3315	15332	7786
3316	15336	7781
3317	15340	7776
3318	15346	7772
3319	15350	7767
3320	15355	7763
3321	15362	7759
3322	15366	7755
3323	15371	7750
3324	15377	7746
3325	15381	7741
3326	15386	7737
3327	15391	7732
3328	15396	7728
3329	15401	7723
3330	15407	7719
3331	15411	7715
3332	15416	7710
3333	15421	7705
3334	15424	7700
3335	15429	7696
3336	15433	7691
3337	15437	7686
3338	15442	7681
3339	15446	7676
3340	15450	7671
3341	15454	7667
3342	15458	7662
3343	15463	7657
3344	15468	7653
3345	15472	7648
3346	15476	7643
3347	15480	7638
3348	15484	7633
3349	15488	7628
3350	15493	7624
3351	15498	7619
3352	15503	7615
3353	15508	7610
3354	15511	7605
3355	15515	7600
3356	15519	7595
3357	15523	7590
3358	15527	7585
3359	15532	7581
3360	15537	7576
3361	15541	7571
3362	15546	7567
3363	15551	7562
3364	15556	7558
3365	15560	7553
3366	15564	7548
3367	15569	7544
3368	15573	7539
3369	15579	7535
3370	15584	7531
3371	15590	7527
3372	15594	7522
3373	15601	7518
3374	15607	7514
3375	15614	7511
3376	15618	7506
3377	15622	7501
3378	15627	7496
3379	15631	7492
3380	15635	7487
3381	15640	7482
3382	15644	7477
3383	15649	7473
3384	15653	7468
3385	15658	7463
3386	15662	7459
3387	15666	7454
3388	15670	7449
3389	15674	7444
3390	15678	7439
3391	15682	7434
3392	15686	7429
3393	15690	7424
3394	15694	7419
3395	15701	7415
3396	15704	7410
3397	15709	7406
3398	15714	7401
3399	15718	7396
3400	15722	7392
3401	15727	7387
3402	15731	7382
3403	15735	7377
3404	15740	7373
3405	15744	7368
3406	15749	7363
3407	15753	7358
3408	15757	7354
3409	15762	7349
3410	15766	7344
3411	15770	7339
3412	15774	7334
3413	15778	7330
3414	15784	7326
3415	15789	7321
3416	15793	7316
3417	15806	7315
3418	15811	7311
3419	15817	7307
3420	15821	7302
3421	15825	7297
3422	15832	7293
3423	15836	7289
3424	15840	7284
3425	15844	7279
3426	15848	7274
3427	15852	7269
3428	15857	7264
3429	15861	7260
3430	15866	7255
3431	15870	7250
3432	15875	7246
3433	15879	7241
3434	15884	7237
3435	15888	7232
3436	15893	7227
3437	15898	7223
3438	15902	7218
3439	15907	7213
3440	15911	7208
3441	15916	7204
3442	15920	7199
3443	15924	7194
3444	15928	7190
3445	15935	7186
3446	15941	7182
3447	15953	7180
3448	15967	7180
3449	15972	7176
3450	15976	7171
3451	15982	7167
3452	15986	7162
3453	15992	7158
3454	15996	7153
3455	16001	7148
3456	16006	7144
3457	16011	7139
3458	16016	7135
3459	16021	7130
3460	16026	7126
3461	16031	7122
3462	16037	7118
3463	16043	7114
3464	16048	7109
3465	16053	7105
3466	16059	7100
3467	16064	7096
3468	16068	7091
3469	16073	7087
3470	16078	7082
3471	16083	7078
3472	16088	7073
3473	16092	7068
3474	16096	7064
3475	16101	7059
3476	16105	7054
3477	16109	7049
3478	16113	7044
3479	16117	7039
3480	16121	7034
3481	16125	7030
3482	16129	7025
3483	16155	7029
3484	16160	7025
3485	16164	7020
3486	16169	7015
3487	16174	7011
3488	16181	7007
3489	16185	7002
3490	16190	6998
3491	16195	6993
3492	16198	6988
3493	16203	6984
3494	16208	6979
3495	16212	6974
3496	16216	6969
3497	16221	6965
3498	16225	6960
3499	16230	6955
3500	16235	6951
3501	16239	6946
3502	16244	6941
3503	16249	6937
3504	16254	6932
3505	16258	6928
3506	16262	6923
3507	16267	6918
3508	16272	6914
3509	16276	6909
3510	16281	6904
3511	16286	6900
3512	16290	6895
3513	16294	6890
3514	16299	6886
3515	16303	6881
3516	16308	6876
3517	16313	6872
3518	16317	6867
3519	16321	6862
3520	16326	6857
3521	16331	6853
3522	16335	6848
3523	16339	6843
3524	16344	6839
3525	16349	6834
3526	16354	6830
3527	16358	6825
3528	16363	6820
3529	16367	6816
3530	16372	6811
3531	16377	6807
3532	16382	6802
3533	16387	6798
3534	16392	6793
3535	16396	6788
3536	16401	6784
3537	16405	6779
3538	16410	6774
3539	16414	6769
3540	16423	6766
3541	16431	6763
3542	16435	6759
3543	16440	6754
3544	16445	6749
3545	16450	6745
3546	16454	6740
3547	16459	6735
3548	16463	6731
3549	16468	6726
3550	16471	6721
3551	16475	6716
3552	16479	6711
3553	16483	6706
3554	16487	6701
3555	16491	6696
3556	16495	6691
3557	16498	6686
3558	16503	6681
3559	16507	6677
3560	16511	6672
3561	16516	6667
3562	16519	6662
3563	16524	6658
3564	16528	6653
3565	16532	6648
3566	16537	6643
3567	16541	6638
3568	16547	6634
3569	16552	6630
3570	16556	6625
3571	16561	6620
3572	16566	6616
3573	16570	6611
3574	16574	6606
3575	16578	6601
3576	16582	6596
3577	16586	6592
3578	16590	6587
3579	16594	6582
3580	16599	6577
3581	16603	6572
3582	16608	6568
3583	16611	6563
3584	16616	6558
3585	16620	6553
3586	16624	6548
3587	16628	6543
3588	16632	6539
3589	16636	6534
3590	16640	6529
3591	16645	6524
3592	16649	6519
3593	16653	6515
3594	16658	6510
3595	16662	6505
3596	16666	6500
3597	16670	6495
3598	16674	6490
3599	16678	6486
3600	16682	6481
3601	16686	6476
3602	16690	6471
3603	16695	6466
3604	16700	6462
3605	16704	6457
3606	16709	6453
3607	16714	6448
3608	16718	6443
3609	16722	6438
3610	16726	6433
3611	16731	6429
3612	16736	6425
3613	16740	6420
3614	16745	6415
3615	16750	6410
3616	16754	6406
3617	16758	6401
3618	16762	6396
3619	16766	6391
3620	16770	6386
3621	16774	6382
3622	16779	6377
3623	16783	6372
3624	16786	6367
3625	16791	6362
3626	16797	6358
3627	16802	6354
3628	16806	6349
3629	16810	6344
3630	16814	6339
3631	16818	6334
3632	16822	6329
3633	16826	6324
3634	16829	6319
3635	16833	6314
3636	16838	6310
3637	16841	6305
3638	16846	6300
3639	16850	6295
3640	16854	6290
3641	16858	6286
3642	16862	6281
3643	16866	6276
3644	16871	6271
3645	16875	6266
3646	16879	6262
3647	16884	6257
3648	16888	6252
3649	16892	6247
3650	16896	6242
3651	16900	6238
3652	16904	6233
3653	16908	6228
3654	16913	6224
3655	16918	6219
3656	16922	6214
3657	16926	6209
3658	16930	6205
3659	16934	6200
3660	16938	6195
3661	16942	6190
3662	16946	6185
3663	16950	6180
3664	16954	6175
3665	16958	6170
3666	16962	6166
3667	16966	6161
3668	16972	6157
3669	16976	6152
3670	16980	6147
3671	16985	6142
3672	16989	6137
3673	16993	6133
3674	16997	6128
3675	17002	6123
3676	17006	6119
3677	17011	6114
3678	17016	6109
3679	17020	6105
3680	17025	6100
3681	17029	6095
3682	17033	6090
3683	17037	6086
3684	17041	6081
3685	17045	6076
3686	17049	6071
3687	17053	6066
3688	17057	6061
3689	17061	6057
3690	17066	6052
3691	17071	6048
3692	17075	6043
3693	17080	6038
3694	17085	6034
3695	17089	6029
3696	17094	6024
3697	17099	6020
3698	17103	6015
3699	17108	6011
3700	17115	6007
3701	17121	6003
3702	17125	5998
3703	17130	5993
3704	17133	5988
3705	17137	5983
3706	17141	5978
3707	17145	5974
3708	17149	5969
3709	17153	5964
3710	17159	5960
3711	17163	5955
3712	17170	5951
3713	17175	5947
3714	17179	5942
3715	17183	5937
3716	17187	5932
3717	17191	5927
3718	17195	5922
3719	17199	5918
3720	17203	5913
3721	17207	5908
3722	17212	5903
3723	17215	5898
3724	17219	5893
3725	17223	5889
3726	17227	5884
3727	17231	5879
3728	17235	5874
3729	17239	5869
3730	17243	5864
3731	17247	5860
3732	17252	5855
3733	17256	5850
3734	17260	5845
3735	17264	5841
3736	17268	5836
3737	17272	5831
3738	17276	5826
3739	17279	5821
3740	17285	5817
3741	17288	5812
3742	17292	5807
3743	17297	5802
3744	17303	5798
3745	17307	5793
3746	17312	5789
3747	17316	5784
3748	17322	5780
3749	17326	5775
3750	17330	5770
3751	17333	5765
3752	17338	5760
3753	17342	5756
3754	17347	5751
3755	17351	5746
3756	17355	5742
3757	17360	5737
3758	17364	5732
3759	17368	5727
3760	17373	5723
3761	17377	5718
3762	17382	5713
3763	17386	5709
3764	17391	5704
3765	17396	5700
3766	17401	5695
3767	17405	5690
3768	17408	5685
3769	17413	5681
3770	17417	5676
3771	17421	5671
3772	17425	5666
3773	17430	5662
3774	17434	5657
3775	17438	5652
3776	17441	5647
3777	17445	5642
3778	17451	5638
3779	17455	5633
3780	17460	5629
3781	17464	5624
3782	17468	5619
3783	17473	5615
3784	17477	5610
3785	17481	5605
3786	17485	5600
3787	17490	5596
3788	17494	5591
3789	17498	5586
3790	17504	5582
3791	17509	5577
3792	17514	5573
3793	17518	5568
3794	17522	5563
3795	17526	5558
3796	17530	5554
3797	17534	5549
3798	17537	5544
3799	17542	5539
3800	17548	5535
3801	17552	5530
3802	17558	5526
3803	17563	5522
3804	17567	5517
3805	17571	5512
3806	17575	5507
3807	17579	5502
3808	17583	5498
3809	17588	5493
3810	17592	5488
3811	17596	5484
3812	17600	5479
3813	17604	5474
3814	17608	5469
3815	17612	5464
3816	17616	5460
3817	17620	5455
3818	17625	5450
3819	17629	5445
3820	17633	5441
3821	17638	5436
3822	17642	5431
3823	17646	5426
3824	17650	5422
3825	17654	5417
3826	17658	5412
3827	17662	5407
3828	17666	5402
3829	17670	5398
3830	17674	5393
3831	17679	5388
3832	17683	5383
3833	17687	5379
3834	17691	5374
3835	17695	5369
3836	17700	5365
3837	17704	5360
3838	17708	5355
3839	17712	5350
3840	17716	5345
3841	17720	5341
3842	17724	5336
3843	17729	5331
3844	17733	5327
3845	17737	5322
3846	17741	5317
3847	17745	5312
3848	17749	5307
3849	17753	5302
3850	17758	5298
3851	17763	5293
3852	17766	5289
3853	17771	5284
3854	17775	5279
3855	17779	5274
3856	17783	5269
3857	17787	5265
3858	17791	5260
3859	17795	5255
3860	17800	5251
3861	17804	5246
3862	17808	5241
3863	17813	5237
3864	17818	5232
3865	17823	5227
3866	17827	5223
3867	17832	5218
3868	17836	5213
3869	17840	5209
3870	17844	5204
3871	17848	5199
3872	17853	5195
3873	17856	5190
3874	17860	5185
3875	17865	5180
3876	17870	5176
3877	17874	5171
3878	17878	5166
3879	17882	5161
3880	17886	5157
3881	17893	5153
3882	17897	5148
3883	17902	5143
3884	17907	5139
3885	17910	5134
3886	17915	5129
3887	17920	5125
3888	17924	5120
3889	17928	5115
3890	17932	5111
3891	17937	5106
3892	17942	5102
3893	17947	5097
3894	17951	5092
3895	17955	5087
3896	17959	5083
3897	17962	5078
3898	17966	5073
3899	17970	5068
3900	17974	5063
3901	17979	5059
3902	17982	5054
3903	17986	5049
3904	17991	5044
3905	17994	5040
3906	17998	5035
3907	18003	5030
3908	18007	5025
3909	18011	5021
3910	18015	5016
3911	18020	5011
3912	18024	5007
3913	18028	5002
3914	18033	4997
3915	18037	4993
3916	18041	4988
3917	18046	4983
3918	18050	4978
3919	18054	4974
3920	18058	4969
3921	18063	4964
3922	18067	4960
3923	18075	4956
3924	18085	4953
3925	18093	4949
3926	18099	4945
3927	18103	4940
3928	18107	4935
3929	18112	4931
3930	18116	4926
3931	18120	4921
3932	18125	4917
3933	18130	4912
3934	18135	4908
3935	18139	4903
3936	18143	4898
3937	18150	4894
3938	18155	4890
3939	18160	4885
3940	18165	4881
3941	18168	4876
3942	18173	4871
3943	18177	4866
3944	18181	4862
3945	18185	4857
3946	18189	4852
3947	18193	4847
3948	18197	4843
3949	18202	4838
3950	18206	4833
3951	18210	4829
3952	18214	4824
3953	18218	4819
3954	18222	4814
3955	18226	4810
3956	18231	4805
3957	18235	4800
3958	18239	4796
3959	18243	4791
3960	18249	4786
3961	18254	4782
3962	18258	4777
3963	18263	4773
3964	18267	4768
3965	18271	4763
3966	18275	4758
3967	18280	4754
3968	18284	4749
3969	18288	4744
3970	18292	4740
3971	18297	4735
3972	18302	4731
3973	18307	4726
3974	18312	4722
3975	18319	4718
3976	18324	4713
3977	18329	4708
3978	18333	4704
3979	18337	4699
3980	18342	4695
3981	18347	4690
3982	18351	4685
3983	18356	4681
3984	18361	4676
3985	18365	4672
3986	18371	4667
3987	18375	4663
3988	18380	4658
3989	18386	4654
3990	18390	4649
3991	18395	4644
3992	18399	4640
3993	18404	4635
3994	18409	4631
3995	18414	4626
3996	18418	4621
3997	18422	4617
3998	18426	4612
3999	18432	4608
4000	18436	4603
4001	18441	4598
4002	18447	4594
4003	18453	4590
4004	18457	4585
4005	18462	4581
4006	18467	4576
4007	18473	4572
4008	18477	4567
4009	18482	4563
4010	18486	4558
4011	18490	4553
4012	18494	4548
4013	18500	4544
4014	18504	4539
4015	18508	4534
4016	18513	4530
4017	18517	4525
4018	18521	4520
4019	18526	4516
4020	18530	4511
4021	18534	4506
4022	18539	4502
4023	18543	4497
4024	18547	4492
4025	18552	4488
4026	18556	4483
4027	18562	4479
4028	18566	4474
4029	18571	4469
4030	18576	4465
4031	18580	4460
4032	18585	4456
4033	18590	4451
4034	18595	4447
4035	18599	4442
4036	18604	4437
4037	18608	4433
4038	18613	4428
4039	18618	4424
4040	18622	4419
4041	18626	4414
4042	18631	4410
4043	18637	4405
4044	18642	4401
4045	18646	4396
4046	18651	4392
4047	18656	4387
4048	18661	4383
4049	18668	4378
4050	18673	4374
4051	18677	4369
4052	18682	4365
4053	18688	4361
4054	18693	4356
4055	18698	4351
4056	18703	4347
4057	18707	4342
4058	18712	4338
4059	18716	4333
4060	18721	4328
4061	18725	4324
4062	18729	4319
4063	18734	4314
4064	18738	4310
4065	18743	4305
4066	18748	4301
4067	18752	4296
4068	18757	4291
4069	18761	4287
4070	18766	4282
4071	18770	4277
4072	18774	4272
4073	18778	4268
4074	18782	4263
4075	18786	4258
4076	18791	4254
4077	18795	4249
4078	18799	4244
4079	18803	4240
4080	18807	4235
4081	18812	4230
4082	18816	4226
4083	18820	4221
4084	18825	4216
4085	18829	4211
4086	18835	4207
4087	18841	4203
4088	18847	4198
4089	18851	4194
4090	18856	4189
4091	18861	4185
4092	18865	4180
4093	18870	4176
4094	18875	4171
4095	18880	4166
4096	18906	4167
4097	18911	4162
4098	18915	4157
4099	18919	4153
4100	18923	4148
4101	18928	4143
4102	18932	4139
4103	18936	4134
4104	18940	4129
4105	18945	4124
4106	18949	4120
4107	18953	4115
4108	18958	4110
4109	18962	4106
4110	18966	4101
4111	18970	4096
4112	18974	4091
4113	18978	4087
4114	18982	4082
4115	18986	4077
4116	18990	4073
4117	18994	4068
4118	18999	4063
4119	19003	4058
4120	19007	4054
4121	19010	4049
4122	19015	4044
4123	19020	4040
4124	19026	4035
4125	19030	4031
4126	19034	4026
4127	19038	4021
4128	19042	4016
4129	19046	4012
4130	19050	4007
4131	19055	4003
4132	19060	3998
4133	19064	3993
4134	19069	3989
4135	19073	3984
4136	19076	3979
4137	19080	3974
4138	19084	3969
4139	19088	3965
4140	19092	3960
4141	19096	3955
4142	19099	3950
4143	19104	3946
4144	19108	3941
4145	19113	3937
4146	19118	3932
4147	19123	3927
4148	19127	3923
4149	19131	3918
4150	19135	3913
4151	19140	3909
4152	19144	3904
4153	19148	3899
4154	19153	3895
4155	19156	3890
4156	19161	3885
4157	19165	3881
4158	19169	3876
4159	19173	3871
4160	19178	3866
4161	19182	3862
4162	19186	3857
4163	19190	3852
4164	19195	3848
4165	19199	3843
4166	19203	3838
4167	19207	3834
4168	19211	3829
4169	19215	3824
4170	19220	3820
4171	19225	3815
4172	19230	3811
4173	19234	3806
4174	19239	3801
4175	19244	3797
4176	19249	3792
4177	19253	3787
4178	19257	3783
4179	19261	3778
4180	19265	3773
4181	19269	3769
4182	19273	3764
4183	19277	3759
4184	19281	3754
4185	19285	3750
4186	19290	3745
4187	19297	3741
4188	19301	3736
4189	19306	3732
4190	19310	3727
4191	19314	3722
4192	19318	3718
4193	19321	3713
4194	19325	3708
4195	19330	3703
4196	19335	3699
4197	19340	3694
4198	19344	3690
4199	19348	3685
4200	19353	3680
4201	19357	3676
4202	19361	3671
4203	19366	3666
4204	19370	3662
4205	19374	3657
4206	19379	3652
4207	19384	3648
4208	19389	3643
4209	19393	3639
4210	19398	3634
4211	19403	3630
4212	19407	3625
4213	19413	3621
4214	19417	3616
4215	19422	3611
4216	19425	3606
4217	19428	3602
4218	19432	3597
4219	19436	3592
4220	19441	3587
4221	19445	3583
4222	19448	3578
4223	19453	3573
4224	19457	3569
4225	19461	3564
4226	19464	3559
4227	19468	3554
4228	19472	3550
4229	19476	3545
4230	19480	3540
4231	19484	3535
4232	19488	3531
4233	19492	3526
4234	19496	3521
4235	19500	3517
4236	19503	3512
4237	19507	3507
4238	19511	3502
4239	19515	3498
4240	19519	3493
4241	19523	3488
4242	19528	3484
4243	19532	3479
4244	19536	3474
4245	19540	3469
4246	19544	3465
4247	19548	3460
4248	19553	3456
4249	19558	3451
4250	19562	3446
4251	19566	3442
4252	19571	3437
4253	19576	3433
4254	19581	3428
4255	19618	3429
4256	19622	3424
4257	19626	3420
4258	19630	3415
4259	19635	3410
4260	19640	3406
4261	19647	3402
4262	19652	3397
4263	19656	3392
4264	19663	3388
4265	19668	3384
4266	19675	3379
4267	19680	3375
4268	19684	3370
4269	19689	3366
4270	19693	3361
4271	19697	3356
4272	19702	3352
4273	19706	3347
4274	19710	3342
4275	19714	3338
4276	19719	3333
4277	19723	3328
4278	19727	3324
4279	19731	3319
4280	19736	3314
4281	19739	3309
4282	19743	3305
4283	19747	3300
4284	19752	3295
4285	19756	3291
4286	19760	3286
4287	19766	3282
4288	19772	3277
4289	19776	3273
4290	19781	3268
4291	19784	3263
4292	19789	3259
4293	19794	3254
4294	19798	3249
4295	19803	3245
4296	19808	3240
4297	19811	3235
4298	19816	3231
4299	19820	3226
4300	19825	3222
4301	19829	3217
4302	19834	3212
4303	19838	3208
4304	19842	3203
4305	19847	3198
4306	19851	3194
4307	19855	3189
4308	19859	3184
4309	19863	3180
4310	19867	3175
4311	19871	3170
4312	19875	3165
4313	19880	3161
4314	19884	3156
4315	19888	3151
4316	19892	3147
4317	19896	3142
4318	19900	3137
4319	19904	3133
4320	19908	3128
4321	19912	3123
4322	19916	3119
4323	19920	3114
4324	19924	3109
4325	19929	3104
4326	19934	3100
4327	19937	3095
4328	19942	3091
4329	19947	3086
4330	19953	3082
4331	19957	3077
4332	19962	3072
4333	19966	3068
4334	19970	3063
4335	19975	3059
4336	19979	3054
4337	19983	3049
4338	19987	3044
4339	19991	3040
4340	19995	3035
4341	19999	3030
4342	20003	3026
4343	20008	3021
4344	20012	3016
4345	20016	3012
4346	20020	3007
4347	20025	3002
4348	20029	2998
4349	20033	2993
4350	20038	2988
4351	20041	2984
4352	20046	2979
4353	20050	2974
4354	20054	2970
4355	20058	2965
4356	20063	2960
4357	20066	2956
4358	20070	2951
4359	20074	2946
4360	20078	2942
4361	20082	2937
4362	20085	2932
4363	20090	2927
4364	20094	2923
4365	20099	2918
4366	20103	2913
4367	20107	2909
4368	20112	2904
4369	20116	2900
4370	20122	2895
4371	20127	2891
4372	20131	2886
4373	20136	2881
4374	20141	2877
4375	20145	2872
4376	20149	2868
4377	20154	2863
4378	20159	2858
4379	20162	2854
4380	20167	2849
4381	20171	2844
4382	20176	2840
4383	20180	2835
4384	20184	2830
4385	20189	2826
4386	20197	2822
4387	20200	2817
4388	20204	2812
4389	20209	2808
4390	20213	2803
4391	20217	2798
4392	20221	2794
4393	20225	2789
4394	20229	2784
4395	20233	2780
4396	20237	2775
4397	20241	2770
4398	20245	2765
4399	20249	2761
4400	20253	2756
4401	20257	2751
4402	20261	2747
4403	20265	2742
4404	20269	2737
4405	20273	2733
4406	20277	2728
4407	20281	2723
4408	20285	2719
4409	20289	2714
4410	20293	2709
4411	20296	2705
4412	20301	2700
4413	20305	2695
4414	20310	2691
4415	20314	2686
4416	20318	2681
4417	20323	2677
4418	20328	2672
4419	20332	2668
4420	20336	2663
4421	20340	2658
4422	20344	2654
4423	20349	2649
4424	20354	2644
4425	20358	2640
4426	20362	2635
4427	20367	2630
4428	20371	2626
4429	20375	2621
4430	20380	2617
4431	20384	2612
4432	20388	2607
4433	20392	2603
4434	20396	2598
4435	20400	2593
4436	20404	2589
4437	20408	2584
4438	20412	2579
4439	20416	2575
4440	20421	2570
4441	20425	2565
4442	20429	2561
4443	20433	2556
4444	20437	2551
4445	20442	2547
4446	20446	2542
4447	20450	2537
4448	20454	2533
4449	20458	2528
4450	20461	2523
4451	20466	2519
4452	20470	2514
4453	20474	2509
4454	20479	2505
4455	20483	2500
4456	20487	2496
4457	20491	2491
4458	20496	2486
4459	20501	2482
4460	20505	2477
4461	20510	2472
4462	20514	2468
4463	20519	2463
4464	20523	2459
4465	20528	2454
4466	20534	2450
4467	20538	2445
4468	20543	2440
4469	20547	2436
4470	20551	2431
4471	20555	2426
4472	20559	2422
4473	20564	2417
4474	20568	2413
4475	20573	2408
4476	20577	2403
4477	20582	2399
4478	20587	2394
4479	20591	2390
4480	20595	2385
4481	20600	2380
4482	20604	2376
4483	20609	2371
4484	20613	2367
4485	20618	2362
4486	20622	2357
4487	20627	2353
4488	20632	2348
4489	20636	2344
4490	20641	2339
4491	20645	2334
4492	20649	2330
4493	20654	2325
4494	20659	2321
4495	20663	2316
4496	20667	2311
4497	20672	2307
4498	20676	2302
4499	20681	2297
4500	20688	2293
4501	20694	2289
4502	20698	2284
4503	20704	2280
4504	20710	2275
4505	20717	2271
4506	20721	2266
4507	20726	2262
4508	20730	2257
4509	20734	2252
4510	20739	2248
4511	20744	2243
4512	20750	2239
4513	20756	2234
4514	20761	2230
4515	20766	2225
4516	20771	2221
4517	20777	2216
4518	20783	2212
4519	20788	2207
4520	20795	2203
4521	20801	2198
4522	20805	2194
4523	20810	2189
4524	20815	2185
4525	20820	2180
4526	20825	2175
4527	20829	2171
4528	20834	2166
4529	20841	2162
4530	20847	2157
4531	20853	2153
4532	20858	2148
4533	20864	2144
4534	20868	2139
4535	20872	2135
4536	20877	2130
4537	20882	2125
4538	20887	2121
4539	20893	2116
4540	20899	2112
4541	20903	2107
4542	20909	2103
4543	20914	2098
4544	20919	2094
4545	20924	2089
4546	20929	2085
4547	20934	2080
4548	20939	2075
4549	20943	2071
4550	20948	2066
4551	20952	2062
4552	20957	2057
4553	20961	2052
4554	20967	2048
4555	20971	2043
4556	20976	2039
4557	20981	2034
4558	20985	2029
4559	20990	2025
4560	20994	2020
4561	20999	2016
4562	21005	2011
4563	21009	2007
4564	21013	2002
4565	21018	1997
4566	21022	1993
4567	21027	1988
4568	21032	1984
4569	21037	1979
4570	21041	1974
4571	21045	1970
4572	21050	1965
4573	21055	1960
4574	21060	1956
4575	21064	1951
4576	21069	1947
4577	21073	1942
4578	21080	1938
4579	21084	1933
4580	21089	1928
4581	21093	1924
4582	21098	1919
4583	21102	1915
4584	21107	1910
4585	21112	1905
4586	21118	1901
4587	21122	1896
4588	21128	1892
4589	21133	1887
4590	21138	1883
4591	21144	1878
4592	21150	1874
4593	21153	1869
4594	21158	1864
4595	21163	1860
4596	21167	1855
4597	21172	1851
4598	21178	1846
4599	21183	1842
4600	21188	1837
4601	21193	1832
4602	21197	1828
4603	21202	1823
4604	21206	1819
4605	21211	1814
4606	21215	1809
4607	21219	1805
4608	21224	1800
4609	21229	1795
4610	21233	1791
4611	21237	1786
4612	21242	1782
4613	21247	1777
4614	21252	1772
4615	21258	1768
4616	21266	1764
4617	21272	1759
4618	21279	1755
4619	21284	1750
4620	21288	1745
4621	21293	1741
4622	21297	1736
4623	21301	1732
4624	21306	1727
4625	21311	1722
4626	21315	1718
4627	21319	1713
4628	21326	1709
4629	21332	1704
4630	21337	1700
4631	21342	1695
4632	21347	1691
4633	21353	1686
4634	21358	1681
4635	21363	1677
4636	21369	1672
4637	21375	1668
4638	21379	1663
4639	21383	1659
4640	21387	1654
4641	21392	1649
4642	21397	1645
4643	21402	1640
4644	21405	1635
4645	21410	1631
4646	21416	1626
4647	21420	1622
4648	21425	1617
4649	21430	1613
4650	21435	1608
4651	21439	1603
4652	21443	1599
4653	21448	1594
4654	21454	1590
4655	21459	1585
4656	21463	1580
4657	21469	1576
4658	21473	1571
4659	21478	1567
4660	21484	1562
4661	21489	1557
4662	21493	1553
4663	21498	1548
4664	21502	1544
4665	21508	1539
4666	21513	1535
4667	21520	1530
4668	21525	1525
4669	21529	1521
4670	21534	1516
4671	21539	1512
4672	21544	1507
4673	21547	1502
4674	21552	1498
4675	21556	1493
4676	21560	1488
4677	21563	1484
4678	21568	1479
4679	21572	1475
4680	21576	1470
4681	21580	1465
4682	21584	1461
4683	21588	1456
4684	21592	1451
4685	21598	1447
4686	21602	1442
4687	21606	1437
4688	21611	1433
4689	21615	1428
4690	21619	1424
4691	21624	1419
4692	21628	1414
4693	21631	1410
4694	21635	1405
4695	21639	1400
4696	21643	1396
4697	21648	1391
4698	21653	1387
4699	21657	1382
4700	21661	1377
4701	21665	1373
4702	21670	1368
4703	21675	1363
4704	21678	1359
4705	21682	1354
4706	21686	1349
4707	21690	1345
4708	21694	1340
4709	21698	1335
4710	21701	1331
4711	21705	1326
4712	21709	1321
4713	21712	1317
4714	21717	1312
4715	21720	1308
4716	21726	1303
4717	21730	1298
4718	21735	1294
4719	21739	1289
4720	21743	1285
4721	21747	1280
4722	21754	1275
4723	21758	1271
4724	21762	1266
4725	21766	1261
4726	21770	1257
4727	21774	1252
4728	21778	1248
4729	21782	1243
4730	21786	1238
4731	21790	1234
4732	21795	1229
4733	21799	1224
4734	21803	1220
4735	21806	1215
4736	21810	1210
4737	21814	1206
4738	21818	1201
4739	21822	1197
4740	21826	1192
4741	21830	1187
4742	21835	1183
4743	21839	1178
4744	21843	1173
4745	21847	1169
4746	21851	1164
4747	21856	1160
4748	21861	1155
4749	21865	1150
4750	21870	1146
4751	21874	1141
4752	21879	1137
4753	21883	1132
4754	21887	1127
4755	21892	1123
4756	21896	1118
4757	21901	1113
4758	21905	1109
4759	21909	1104
4760	21913	1100
4761	21917	1095
4762	21921	1090
4763	21925	1086
4764	21929	1081
4765	21933	1076
4766	21937	1072
4767	21941	1067
4768	21944	1062
4769	21949	1058
4770	21952	1053
4771	21956	1049
4772	21960	1044
4773	21963	1039
4774	21967	1035
4775	21971	1030
4776	21975	1025
4777	21978	1021
4778	21983	1016
4779	21986	1011
4780	21990	1007
