iter	Logloss
2927	0.354451559
2928	0.3544383679
2929	0.3544345377
2930	0.3544278642
2931	0.3544185704
2932	0.3544065375
2933	0.3543907667
2934	0.354375601
2935	0.3543729988
2936	0.354358528
2937	0.3543399815
2938	0.3543337399
2939	0.3543309233
2940	0.35431879
2941	0.3543011507
2942	0.3542957338
2943	0.3542877191
2944	0.3542873074
2945	0.3542834355
2946	0.3542696989
2947	0.3542616522
2948	0.3542526781
2949	0.3542517886
2950	0.3542400708
2951	0.3542368195
2952	0.3542284953
2953	0.3542202017
2954	0.3541964115
2955	0.354194203
2956	0.3541848873
2957	0.3541698987
2958	0.3541607594
2959	0.3541456178
2960	0.3541342047
2961	0.3541301086
2962	0.3541138377
2963	0.3541130997
2964	0.3541009817
2965	0.3541003101
2966	0.3540877866
2967	0.3540821533
2968	0.3540742656
2969	0.354069517
2970	0.3540629735
2971	0.3540499327
2972	0.3540429115
2973	0.3540341149
2974	0.3540184512
2975	0.3540071385
2976	0.3539974442
2977	0.3539866977
2978	0.3539837944
2979	0.3539778536
2980	0.353969405
2981	0.3539518762
2982	0.353945352
2983	0.3539442267
2984	0.3539405409
2985	0.3539380276
2986	0.3539264561
2987	0.3539202159
2988	0.3539167916
2989	0.3539144539
2990	0.3538988516
2991	0.3538807493
2992	0.3538792963
2993	0.3538756795
2994	0.3538748767
2995	0.3538711969
2996	0.3538434468
2997	0.3538323586
2998	0.3537980563
2999	0.353784251
3000	0.3537530263
3001	0.3537461161
3002	0.3537288654
3003	0.3537264374
3004	0.3536961973
3005	0.3536825483
3006	0.3536708701
3007	0.3536681184
3008	0.3536584525
3009	0.3536473875
3010	0.3536372013
3011	0.3536238923
3012	0.3536214644
3013	0.3535853918
3014	0.3535670009
3015	0.3535575976
3016	0.3535533064
3017	0.3535297087
3018	0.3535174262
3019	0.3535084074
3020	0.3535007154
3021	0.3534857605
3022	0.3534741664
3023	0.3534671564
3024	0.3534574014
3025	0.3534289503
3026	0.3534154383
3027	0.3534084765
3028	0.3533881952
3029	0.3533785886
3030	0.3533760969
3031	0.3533503082
3032	0.3533457113
3033	0.3533373008
3034	0.353327326
3035	0.3533136337
3036	0.3533052678
3037	0.3532989083
3038	0.3532804673
3039	0.3532574829
3040	0.3532551678
3041	0.3532545842
3042	0.353250603
3043	0.3532435803
3044	0.3532371174
3045	0.3532264611
3046	0.3532240982
3047	0.3532078742
3048	0.3531978487
3049	0.3531847837
3050	0.3531801678
3051	0.3531685299
3052	0.3531642363
3053	0.3531544879
3054	0.3531507613
3055	0.3531418358
3056	0.3531263618
3057	0.3531146207
3058	0.353073283
3059	0.3530610146
3060	0.3530536938
3061	0.3530386192
3062	0.353028631
3063	0.3530280894
3064	0.3530152703
3065	0.3530050572
3066	0.3530018468
3067	0.3529912568
3068	0.3529796357
3069	0.3529745008
3070	0.3529491341
3071	0.352934727
3072	0.352922949
3073	0.3529122906
3074	0.3528892766
3075	0.3528828183
3076	0.3528737821
3077	0.3528713123
3078	0.3528506895
3079	0.3528400964
3080	0.3528384267
3081	0.352828198
3082	0.3528196789
3083	0.3528113577
3084	0.3528038407
3085	0.3527980096
3086	0.3527923329
3087	0.3527853345
3088	0.3527714439
3089	0.3527626473
3090	0.35276033
3091	0.3527504552
3092	0.352742661
3093	0.3527420327
3094	0.3527378321
3095	0.3527312888
3096	0.3527220802
3097	0.3527198487
3098	0.3527129956
3099	0.3527025475
3100	0.3526918645
3101	0.3526696788
3102	0.3526665361
3103	0.3526552502
3104	0.3526460939
3105	0.352630931
3106	0.3526120006
3107	0.3526055031
3108	0.3525909684
3109	0.3525826993
3110	0.3525740872
3111	0.3525668187
3112	0.3525664503
3113	0.3525556426
3114	0.3525274532
3115	0.3525176163
3116	0.3524986364
3117	0.3524890635
3118	0.3524854425
3119	0.3524815071
3120	0.3524744658
3121	0.3524717368
3122	0.3524621647
3123	0.3524599114
3124	0.3524560967
3125	0.3524464738
3126	0.3524384117
3127	0.3524240964
3128	0.3524117702
3129	0.3524039027
3130	0.3523854583
3131	0.3523747242
3132	0.3523623499
3133	0.3523602483
3134	0.3523575581
3135	0.3523348231
3136	0.3523252477
3137	0.3523146199
3138	0.3523126483
3139	0.3522914898
3140	0.3522732501
3141	0.3522664762
3142	0.3522456416
3143	0.3522368588
3144	0.3522213769
3145	0.3522025137
3146	0.352201735
3147	0.3521922808
3148	0.3521785786
3149	0.3521724686
3150	0.3521662289
3151	0.3521661618
3152	0.3521614599
3153	0.3521503424
3154	0.3521503218
3155	0.3521481565
3156	0.352141139
3157	0.352094485
3158	0.3520812045
3159	0.3520704143
3160	0.3520618993
3161	0.3520498119
3162	0.35201649
3163	0.3520055658
3164	0.3519961385
3165	0.3519875789
3166	0.3519728648
3167	0.3519705236
3168	0.3519600024
3169	0.3519592441
3170	0.3519495806
3171	0.3519392682
3172	0.3519279137
3173	0.3519204365
3174	0.3519126775
3175	0.3519007609
3176	0.351884815
3177	0.3518728769
3178	0.3518523943
3179	0.3518517009
3180	0.3518418505
3181	0.3518115416
3182	0.3518041279
3183	0.3517952036
3184	0.3517893536
3185	0.3517835062
3186	0.3517558108
3187	0.3517478354
3188	0.3517401754
3189	0.3517266323
3190	0.3517197433
3191	0.3517129859
3192	0.351700348
3193	0.3516901022
3194	0.3516483004
3195	0.351638497
3196	0.351637848
3197	0.3516163829
3198	0.3516113258
3199	0.3516000402
3200	0.3515943621
3201	0.3515842246
3202	0.3515754063
3203	0.3515686912
3204	0.3515502235
3205	0.3515453255
3206	0.3515447189
3207	0.3515334714
3208	0.3515206421
3209	0.3515205771
3210	0.3515134889
3211	0.3514958319
3212	0.3514830929
3213	0.3514636427
3214	0.3514564896
3215	0.3514291101
3216	0.3514114581
3217	0.3514109382
3218	0.351404614
3219	0.3513937973
3220	0.3513853228
3221	0.3513847164
3222	0.3513752113
3223	0.3513745191
3224	0.3513703589
3225	0.3513606863
3226	0.3513509324
3227	0.3513395969
3228	0.3513314626
3229	0.351330726
3230	0.3513231188
3231	0.3513065585
3232	0.3512990182
3233	0.3512939706
3234	0.3512846563
3235	0.3512681845
3236	0.3512614332
3237	0.3512608927
3238	0.3512351915
3239	0.3512132991
3240	0.3512098337
3241	0.3511965258
3242	0.3511959408
3243	0.3511918582
3244	0.3511816828
3245	0.3511728291
3246	0.3511432155
3247	0.3511351111
3248	0.3511238035
3249	0.3511125368
3250	0.3510939866
3251	0.3510849731
3252	0.3510658172
3253	0.3510425445
3254	0.351035221
3255	0.3510171563
3256	0.3509920445
3257	0.3509589327
3258	0.3509558077
3259	0.3509499959
3260	0.3509385596
3261	0.3509307163
3262	0.3509221772
3263	0.3509065516
3264	0.3508897905
3265	0.3508818172
3266	0.3508739402
3267	0.3508656865
3268	0.3508530934
3269	0.3508366132
3270	0.3508243605
3271	0.3508167989
3272	0.3508077868
3273	0.350796449
3274	0.3507880408
3275	0.3507710721
3276	0.3507589221
3277	0.3507496028
3278	0.3507214605
3279	0.3507111708
3280	0.3506985583
3281	0.350697996
3282	0.3506831697
3283	0.350676754
3284	0.3506669847
3285	0.3506628102
3286	0.3506567845
3287	0.3506485717
3288	0.3506408585
3289	0.3506175958
3290	0.3506082575
3291	0.350590552
3292	0.3505853028
3293	0.3505774767
3294	0.3505766969
3295	0.3505599739
3296	0.3505510421
3297	0.3505405268
3298	0.3505351651
3299	0.3505278417
3300	0.3505211638
3301	0.3504991568
3302	0.3504897127
3303	0.3504753491
3304	0.3504708868
3305	0.3504660243
3306	0.3504650698
3307	0.3504581797
3308	0.3504543498
3309	0.350452311
3310	0.3504479582
3311	0.3504426716
3312	0.3504421949
3313	0.3504337463
3314	0.3504243392
3315	0.3504237111
3316	0.3504182762
3317	0.350409775
3318	0.350402341
3319	0.3503905759
3320	0.350384249
3321	0.3503668955
3322	0.3503573799
3323	0.3503473069
3324	0.3503352181
3325	0.3503296497
3326	0.3503213686
3327	0.3503146771
3328	0.3503091328
3329	0.3502985414
3330	0.3502946186
3331	0.3502828546
3332	0.3502791308
3333	0.3502772252
3334	0.3502696123
3335	0.3502637612
3336	0.3502504626
3337	0.3502429036
3338	0.3502326986
3339	0.3502244104
3340	0.3502184065
3341	0.3502082578
3342	0.3501880015
3343	0.3501824123
3344	0.3501804178
3345	0.3501675545
3346	0.3501586927
3347	0.3501510126
3348	0.3501440827
3349	0.35013834
3350	0.3501267241
3351	0.3501212411
3352	0.3501099286
3353	0.3500955117
3354	0.3500954684
3355	0.3500935628
3356	0.350084637
3357	0.3500684491
3358	0.350052918
3359	0.3500491481
3360	0.350047197
3361	0.3500434268
3362	0.3500315775
3363	0.3500145207
3364	0.3500111179
3365	0.3500023388
3366	0.3499939769
3367	0.3499905308
3368	0.3499906835
3369	0.3499899676
3370	0.3499818653
3371	0.3499786992
3372	0.349975461
3373	0.3499672291
3374	0.3499632027
3375	0.3499487283
3376	0.3499412977
3377	0.3499331715
3378	0.3499300489
3379	0.3499263438
3380	0.3499188485
3381	0.3499116553
3382	0.3498921871
3383	0.3498819094
3384	0.3498754959
3385	0.3498685156
3386	0.349857816
3387	0.3498559082
3388	0.3498443686
3389	0.3498349668
3390	0.3498231229
3391	0.3498123076
3392	0.3497994289
3393	0.3497899195
3394	0.3497818985
3395	0.3497688411
3396	0.3497587263
3397	0.3497552851
3398	0.3497461887
3399	0.349737286
3400	0.3497244773
3401	0.3497105024
3402	0.3496934864
3403	0.3496852099
3404	0.3496811379
3405	0.3496775411
3406	0.3496673131
3407	0.3496472064
3408	0.3496388355
3409	0.3496327894
3410	0.3496278441
3411	0.3496127726
3412	0.3496060582
3413	0.3496021583
3414	0.3495901473
3415	0.3495821739
3416	0.3495744276
3417	0.349560344
3418	0.3495540148
3419	0.3495419685
3420	0.3495326902
3421	0.3495230039
3422	0.3495210744
3423	0.3495141422
3424	0.3495042315
3425	0.3494982082
3426	0.3494919705
3427	0.349480816
3428	0.3494703435
3429	0.3494573443
3430	0.349456094
3431	0.3494404073
3432	0.3494376304
3433	0.3494258436
3434	0.3494132681
3435	0.349407287
3436	0.3493974501
3437	0.3493923393
3438	0.3493860929
3439	0.3493760395
3440	0.3493742616
3441	0.3493604978
3442	0.3493447219
3443	0.3493348659
3444	0.3493220598
3445	0.3493141088
3446	0.3492970814
3447	0.3492933965
3448	0.3492738507
3449	0.3492606276
3450	0.349255102
3451	0.3492519108
3452	0.3492444985
3453	0.3492423546
3454	0.3492327816
3455	0.349228903
3456	0.349215991
3457	0.3492010207
3458	0.3491910708
3459	0.3491824333
3460	0.3491770381
3461	0.349171968
3462	0.3491619736
3463	0.3491459375
3464	0.3491373064
3465	0.3491249894
3466	0.3491218251
3467	0.3490864328
3468	0.3490790328
3469	0.3490631248
3470	0.3490533656
3471	0.3490422225
3472	0.3490375018
3473	0.3490306994
3474	0.3490209061
3475	0.3490069749
3476	0.348998745
3477	0.3489906783
3478	0.3489834423
3479	0.348978176
3480	0.3489755991
3481	0.3489651976
3482	0.3489571008
3483	0.3489514458
3484	0.3489426515
3485	0.3489240989
3486	0.3489240979
3487	0.348920004
3488	0.3489130183
3489	0.3489018829
3490	0.3488934277
3491	0.3488847588
3492	0.3488766744
3493	0.3488687035
3494	0.3488651489
3495	0.3488559023
3496	0.3488487943
3497	0.3488393668
3498	0.3488354452
3499	0.3488228784
3500	0.348814738
3501	0.3488114483
3502	0.3488048642
3503	0.3487860858
3504	0.3487811992
3505	0.3487753305
3506	0.3487673934
3507	0.3487599833
3508	0.3487536772
3509	0.3487446612
3510	0.3487230762
3511	0.3487197381
3512	0.3487124761
3513	0.3487031158
3514	0.348693604
3515	0.3486907213
3516	0.3486650281
3517	0.3486591963
3518	0.3486458203
3519	0.348639188
3520	0.3486308121
3521	0.3486263511
3522	0.3486149435
3523	0.3486131236
3524	0.3485757212
3525	0.3485574131
3526	0.3485482277
3527	0.3485310577
3528	0.348515219
3529	0.3485062285
3530	0.3484964752
3531	0.3484882632
3532	0.3484703166
3533	0.348467783
3534	0.3484646642
3535	0.3484580357
3536	0.3484510171
3537	0.3484415498
3538	0.3484042066
3539	0.348400415
3540	0.3483925808
3541	0.3483784289
3542	0.3483726234
3543	0.3483625152
3544	0.3483552798
3545	0.3483367982
3546	0.3483274483
3547	0.3483147591
3548	0.3482851212
3549	0.348274464
3550	0.3482624725
3551	0.3482516533
3552	0.3482515234
3553	0.3482428195
3554	0.3482250388
3555	0.3482148646
3556	0.3482115711
3557	0.3482047919
3558	0.3481976045
3559	0.3481700027
3560	0.3481625071
3561	0.3481459383
3562	0.3481346613
3563	0.3481259961
3564	0.3481061852
3565	0.3480935265
3566	0.3480868978
3567	0.3480848612
3568	0.3480742228
3569	0.3480737247
3570	0.3480660707
3571	0.348062342
3572	0.3480570335
3573	0.3480503553
3574	0.3480456648
3575	0.3480436702
3576	0.3480400517
3577	0.3480141172
3578	0.348006672
3579	0.3479954397
3580	0.3479870307
3581	0.3479784954
3582	0.3479669904
3583	0.3479584341
3584	0.3479523023
3585	0.347948666
3586	0.3479298124
3587	0.3479195756
3588	0.3479179074
3589	0.3479099927
3590	0.3479014408
3591	0.3478976723
3592	0.3478929489
3593	0.3478770685
3594	0.3478703736
3595	0.3478588035
3596	0.3478516786
3597	0.3478451765
3598	0.3478417315
3599	0.3478253475
3600	0.3478182189
3601	0.3478006345
3602	0.3477932486
3603	0.347782479
3604	0.3477738758
3605	0.3477646477
3606	0.347754662
3607	0.3477451311
3608	0.3477352331
3609	0.347729554
3610	0.3477218955
3611	0.3477166306
3612	0.3477117119
3613	0.347705105
3614	0.3476919915
3615	0.3476826803
3616	0.3476806435
3617	0.3476727704
3618	0.3476678303
3619	0.3476398001
3620	0.3476366763
3621	0.3476366341
3622	0.3476234584
3623	0.3476235676
3624	0.3476163004
3625	0.347605055
3626	0.3475920511
3627	0.347590295
3628	0.3475836218
3629	0.3475754695
3630	0.3475726311
3631	0.3475669058
3632	0.347551626
3633	0.3475455341
3634	0.3475373404
3635	0.3475372317
3636	0.3475233244
3637	0.3475134481
3638	0.3475083511
3639	0.3474989565
3640	0.3474885567
3641	0.3474783454
3642	0.3474644099
3643	0.3474551018
3644	0.3474413843
3645	0.3474320892
3646	0.3474268029
3647	0.347419588
3648	0.347413918
3649	0.3474059485
3650	0.3473984915
3651	0.3473893712
3652	0.3473894145
3653	0.3473784499
3654	0.3473731847
3655	0.3473698686
3656	0.3473629337
3657	0.3473553825
3658	0.3473536926
3659	0.3473485348
3660	0.3473408591
3661	0.3473344388
3662	0.3473223341
3663	0.3473209485
3664	0.347314252
3665	0.3473027976
3666	0.3472902922
3667	0.3472704315
3668	0.3472585813
3669	0.3472368571
3670	0.3472321554
3671	0.3472160619
3672	0.3471991083
3673	0.347199065
3674	0.3471897101
3675	0.3471706038
3676	0.3471601171
3677	0.3471561318
3678	0.3471518851
3679	0.3471323913
3680	0.3471234838
3681	0.347121967
3682	0.3471068679
3683	0.3471010436
3684	0.3470920697
3685	0.3470850945
3686	0.3470790898
3687	0.3470656743
3688	0.3470555229
3689	0.3470485838
3690	0.347039225
3691	0.3470330753
3692	0.3470259023
3693	0.3470142444
3694	0.3470022853
3695	0.3469970192
3696	0.3469850629
3697	0.3469789097
3698	0.3469614871
3699	0.3469580419
3700	0.346955702
3701	0.3469487229
3702	0.3469373236
3703	0.346933491
3704	0.3469235386
3705	0.3469107045
3706	0.346889467
3707	0.3468815168
3708	0.3468778897
3709	0.3468663157
3710	0.3468407784
3711	0.3468314529
3712	0.3468289419
3713	0.3468216418
3714	0.3468164199
3715	0.3468078835
3716	0.3468001734
3717	0.3467806838
3718	0.3467746619
3719	0.3467656996
3720	0.3467452196
3721	0.3467419513
3722	0.3467356222
3723	0.3467226401
3724	0.3467050186
3725	0.3466982805
3726	0.3466817054
3727	0.3466648053
3728	0.3466592355
3729	0.3466546028
3730	0.3466363978
3731	0.3466333618
3732	0.3466305414
3733	0.3466239991
3734	0.3466190211
3735	0.3466159418
3736	0.3466037028
3737	0.3465932391
3738	0.3465863909
3739	0.3465773797
3740	0.3465767743
3741	0.3465711608
3742	0.3465634871
3743	0.346560372
3744	0.3465455919
3745	0.3465425008
3746	0.3465276375
3747	0.3465041305
3748	0.3464891423
3749	0.3464717443
3750	0.3464625371
3751	0.3464541099
3752	0.3464482406
3753	0.3464409694
3754	0.3464399742
3755	0.3464323256
3756	0.3464248951
3757	0.3464144546
3758	0.3464114863
3759	0.3464015575
3760	0.3464002564
3761	0.3463913908
3762	0.3463873405
3763	0.3463833552
3764	0.3463768093
3765	0.3463731273
3766	0.3463638769
3767	0.3463538605
3768	0.3463487704
3769	0.3463388241
3770	0.3463340139
3771	0.3463235553
3772	0.3463122035
3773	0.346303822
3774	0.346296007
3775	0.3462899414
3776	0.3462787691
3777	0.3462693693
3778	0.3462631728
3779	0.3462577532
3780	0.3462506705
3781	0.3462394511
3782	0.3462379993
3783	0.3462362661
3784	0.3462315362
3785	0.3462209528
3786	0.3462118972
3787	0.3462030778
3788	0.3461948178
3789	0.3461900755
3790	0.3461768766
3791	0.3461682267
3792	0.3461543856
3793	0.3461504409
3794	0.3461418392
3795	0.3461086125
3796	0.3461007473
3797	0.3460918412
3798	0.3460863193
3799	0.3460827023
3800	0.3460651551
3801	0.3460491369
3802	0.3460391844
3803	0.3460318989
3804	0.3460272459
3805	0.3460081419
3806	0.3459931054
3807	0.3459857143
3808	0.3459768781
3809	0.3459510539
3810	0.3459269196
3811	0.3459182301
3812	0.3459060686
3813	0.3458978469
3814	0.3458899309
3815	0.3458853342
3816	0.3458763131
3817	0.3458597217
3818	0.3458498199
3819	0.3458467646
3820	0.3458391598
3821	0.3458362999
3822	0.3458273311
3823	0.3458192926
3824	0.3458083738
3825	0.3457998608
3826	0.3457997969
3827	0.3457944888
3828	0.3457873116
3829	0.3457815498
3830	0.3457579149
3831	0.3457544713
3832	0.345742918
3833	0.345734436
3834	0.3457272858
3835	0.3457190374
3836	0.345713512
3837	0.3457052953
3838	0.3456872252
3839	0.3456811129
3840	0.3456717643
3841	0.3456653708
3842	0.3456588492
3843	0.3456426987
3844	0.3456421353
3845	0.3456285926
3846	0.3456222658
3847	0.3456146605
3848	0.3456045577
3849	0.3456044504
3850	0.3455993577
3851	0.3455978409
3852	0.3455877933
3853	0.3455833136
3854	0.3455727351
3855	0.345563733
3856	0.3455565567
3857	0.3455481282
3858	0.3455395151
3859	0.345534185
3860	0.345514615
3861	0.3455089166
3862	0.3455038466
3863	0.3455024176
3864	0.3454942036
3865	0.3454894583
3866	0.3454779405
3867	0.3454721786
3868	0.3454623337
3869	0.3454564401
3870	0.3454465628
3871	0.3454410162
3872	0.3454362699
3873	0.3454302189
3874	0.3454237203
3875	0.345410027
3876	0.3453988686
3877	0.3453889211
3878	0.3453886612
3879	0.3453820718
3880	0.3453784243
3881	0.3453751969
3882	0.3453596621
3883	0.3453527732
3884	0.3453452332
3885	0.3453386443
3886	0.3453318794
3887	0.345328676
3888	0.3453224158
3889	0.345312286
3890	0.345303354
3891	0.3452951919
3892	0.3452905109
3893	0.3452677609
3894	0.3452642086
3895	0.3452427968
3896	0.3452328772
3897	0.3452217803
3898	0.3452141215
3899	0.3452103759
3900	0.3451941896
3901	0.3451725697
3902	0.3451589927
3903	0.3451578912
3904	0.345144287
3905	0.3451346186
3906	0.3451259893
3907	0.3451197516
3908	0.345111364
3909	0.3451080476
3910	0.3450986829
3911	0.3450939378
3912	0.3450904279
3913	0.3450892143
3914	0.3450822338
3915	0.3450758216
3916	0.3450695398
3917	0.3450615525
3918	0.345057349
3919	0.3450543346
3920	0.3450539446
3921	0.3450533381
3922	0.3450488238
3923	0.3450460493
3924	0.3450341478
3925	0.3450148694
3926	0.3450133527
3927	0.3449906693
3928	0.3449783496
3929	0.3449703533
3930	0.344964454
3931	0.3449514482
3932	0.3449443403
3933	0.3449335744
3934	0.3449183873
3935	0.3449119509
3936	0.3449039877
3937	0.3449009734
3938	0.3448803925
3939	0.3448695808
3940	0.3448634058
3941	0.3448553229
3942	0.3448503358
3943	0.3448502058
3944	0.3448445099
3945	0.3448414349
3946	0.3448333819
3947	0.3448249754
3948	0.344817498
3949	0.3447976422
3950	0.344790551
3951	0.3447822271
3952	0.3447709107
3953	0.3447637186
3954	0.3447634587
3955	0.3447633313
3956	0.3447517611
3957	0.3447457444
3958	0.3447350383
3959	0.3447301211
3960	0.3447094345
3961	0.3447032321
3962	0.3446920953
3963	0.3446844242
3964	0.3446772755
3965	0.3446702079
3966	0.344635716
3967	0.3446159983
3968	0.3446021954
3969	0.3445885377
3970	0.3445723081
3971	0.3445624932
3972	0.3445541233
3973	0.3445419147
3974	0.3445397059
3975	0.3445199917
3976	0.3445109238
3977	0.3445055374
3978	0.3444971667
3979	0.3444875033
3980	0.3444847732
3981	0.3444844266
3982	0.3444828449
3983	0.3444804845
3984	0.3444750207
3985	0.344465054
3986	0.3444549137
3987	0.3444485858
3988	0.3444149081
3989	0.3444043781
3990	0.3443996546
3991	0.3443918562
3992	0.3443863789
3993	0.3443804434
3994	0.3443697481
3995	0.3443618832
3996	0.3443561645
3997	0.344341082
3998	0.3443326024
3999	0.344324753
4000	0.3443164113
4001	0.3443154797
4002	0.3442986485
4003	0.3442934485
4004	0.3442924335
4005	0.3442857554
4006	0.3442719255
4007	0.3442659445
4008	0.3442535509
4009	0.3442441717
4010	0.3442366994
4011	0.3442366128
4012	0.3442262534
4013	0.3442122758
4014	0.3442095687
4015	0.3442019141
4016	0.3441938655
4017	0.3441893793
4018	0.3441771172
4019	0.3441743629
4020	0.3441654426
4021	0.3441546958
4022	0.3441498246
4023	0.3441460573
4024	0.3441434139
4025	0.3441293307
4026	0.3441232869
4027	0.3441189967
4028	0.3441009064
4029	0.3440950302
4030	0.3440897234
4031	0.3440779659
4032	0.3440555624
4033	0.3440482406
4034	0.3440446884
4035	0.3440376287
4036	0.3440275765
4037	0.3440251055
4038	0.3440218119
4039	0.3440168301
4040	0.3440017961
4041	0.3439926526
4042	0.3439750984
4043	0.3439672058
4044	0.3439581925
4045	0.3439512398
4046	0.3439482931
4047	0.343945976
4048	0.3439346212
4049	0.3439344264
4050	0.3439274382
4051	0.3439220397
4052	0.3439128999
4053	0.343907657
4054	0.343893645
4055	0.3438838078
4056	0.3438695296
4057	0.3438639166
4058	0.3438481061
4059	0.3438356848
4060	0.3438064794
4061	0.343795145
4062	0.3437740521
4063	0.3437667045
4064	0.3437620143
4065	0.3437567059
4066	0.343754105
4067	0.3437448581
4068	0.3437410945
4069	0.3437364705
4070	0.343727805
4071	0.343720608
4072	0.3437192224
4073	0.3436952043
4074	0.3436885498
4075	0.343680339
4076	0.3436777186
4077	0.3436710542
4078	0.3436633422
4079	0.3436558888
4080	0.3436444511
4081	0.3436414624
4082	0.3436290715
4083	0.3436223129
4084	0.3436204941
4085	0.3436158551
4086	0.3436079198
4087	0.3436066849
4088	0.3435976065
4089	0.3435808824
4090	0.3435752897
4091	0.3435568938
4092	0.3435466391
4093	0.3435437805
4094	0.3435376718
4095	0.3435233346
4096	0.3435165543
4097	0.3435082776
4098	0.3435021051
4099	0.3435005666
4100	0.3434903197
4101	0.3434837318
4102	0.3434790302
4103	0.3434740275
4104	0.3434685049
4105	0.3434619771
4106	0.3434535116
4107	0.3434504161
4108	0.343445174
4109	0.3434399279
4110	0.3434332719
4111	0.3434161052
4112	0.343411342
4113	0.3434067409
4114	0.3433992659
4115	0.3433945641
4116	0.3433856886
4117	0.3433749229
4118	0.343366776
4119	0.3433587809
4120	0.3433533019
4121	0.3433468042
4122	0.343343771
4123	0.3433415839
4124	0.3433377056
4125	0.3433275237
4126	0.3433153196
4127	0.3433053758
4128	0.3432911444
4129	0.3432832374
4130	0.3432772355
4131	0.3432645214
4132	0.3432634171
4133	0.3432553877
4134	0.3432501844
4135	0.343243363
4136	0.3432333924
4137	0.3432235762
4138	0.3432186747
4139	0.3432128041
4140	0.3431958353
4141	0.3431655107
4142	0.3431626723
4143	0.343150971
4144	0.3431428396
4145	0.3431172092
4146	0.3431115731
4147	0.3430978772
4148	0.3430882402
4149	0.3430846434
4150	0.3430784254
4151	0.3430624136
4152	0.34305598
4153	0.3430450702
4154	0.3430406285
4155	0.3430350369
4156	0.3430255035
4157	0.3430223429
4158	0.3430181396
4159	0.3430065211
4160	0.3430040091
4161	0.3429960559
4162	0.3429757595
4163	0.3429667244
4164	0.3429593767
4165	0.3429495374
4166	0.3429447911
4167	0.3429369454
4168	0.3429311399
4169	0.3429199359
4170	0.3429119522
4171	0.3429104787
4172	0.3429030649
4173	0.3428999221
4174	0.3428947832
4175	0.3428893233
4176	0.3428861152
4177	0.3428779761
4178	0.3428735575
4179	0.3428670331
4180	0.3428573522
4181	0.3428339291
4182	0.3428227133
4183	0.342809299
4184	0.3428053813
4185	0.3427980184
4186	0.3427852367
4187	0.3427769864
4188	0.3427676853
4189	0.3427671448
4190	0.3427468213
4191	0.3427413617
4192	0.342731489
4193	0.3427223571
4194	0.3427061809
4195	0.3427018591
4196	0.3426952062
4197	0.3426910017
4198	0.3426895727
4199	0.3426746623
4200	0.342666067
4201	0.3426633116
4202	0.3426494869
4203	0.3426444626
4204	0.3426373102
4205	0.3426320958
4206	0.3426136184
4207	0.342611323
4208	0.3426009266
4209	0.3425980666
4210	0.3425966365
4211	0.3425834849
4212	0.3425805344
4213	0.3425693975
4214	0.3425596782
4215	0.3425581193
4216	0.3425514476
4217	0.3425515774
4218	0.3425437826
4219	0.3425380677
4220	0.3425330841
4221	0.342526411
4222	0.3425169705
4223	0.3425095822
4224	0.3425002032
4225	0.3424975415
4226	0.3424882774
4227	0.3424763146
4228	0.3424634675
4229	0.3424594591
4230	0.3424355545
4231	0.3424285779
4232	0.3424239999
4233	0.3424035208
4234	0.3423955538
4235	0.3423953154
4236	0.3423878635
4237	0.3423811901
4238	0.3423727773
4239	0.3423540047
4240	0.3423489066
4241	0.3423485382
4242	0.3423249252
4243	0.3423214139
4244	0.3423130455
4245	0.3423091456
4246	0.3422999806
4247	0.3422836296
4248	0.3422715842
4249	0.3422408048
4250	0.3422323599
4251	0.3422253846
4252	0.3422173273
4253	0.3422092213
4254	0.3422080081
4255	0.3421993771
4256	0.3421772234
4257	0.3421772234
4258	0.3421684331
4259	0.3421603351
4260	0.3421481976
4261	0.3421424762
4262	0.3421289299
4263	0.3421263527
4264	0.3421180771
4265	0.3421090206
4266	0.3420954303
4267	0.3420941953
4268	0.3420832219
4269	0.3420727111
4270	0.3420579199
4271	0.3420442702
4272	0.34203881
4273	0.3420258751
4274	0.3420191544
4275	0.3420159696
4276	0.3420102317
4277	0.3420098634
4278	0.3420065954
4279	0.3420009623
4280	0.3419965571
4281	0.3419862379
4282	0.3419761385
4283	0.3419686088
4284	0.3419592053
4285	0.3419565402
4286	0.3419490102
4287	0.3419488801
4288	0.3419482086
4289	0.3419425755
4290	0.3419302022
4291	0.3419250433
4292	0.3419197974
4293	0.3419129738
4294	0.3419030777
4295	0.3419001771
4296	0.3418972557
4297	0.341879874
4298	0.3418744151
4299	0.3418717692
4300	0.341822667
4301	0.3418133238
4302	0.3418080362
4303	0.3417972942
4304	0.3417893592
4305	0.3417805729
4306	0.3417780863
4307	0.3417720776
4308	0.3417626615
4309	0.341758463
4310	0.3417426937
4311	0.3417380171
4312	0.3417283998
4313	0.3417229626
4314	0.3417100237
4315	0.3417074669
4316	0.3416980816
4317	0.341682606
4318	0.3416702077
4319	0.3416662067
4320	0.3416628421
4321	0.3416519626
4322	0.3416403083
4323	0.3416349771
4324	0.3416298421
4325	0.3416219097
4326	0.3416118752
4327	0.341604125
4328	0.3415999815
4329	0.3415852406
4330	0.3415779883
4331	0.3415741012
4332	0.3415676866
4333	0.3415608359
4334	0.341552158
4335	0.3415510314
4336	0.3415436031
4337	0.3415313399
4338	0.3415142295
